,idade,renda,tempo_cliente,frequencia,reclamacoes,engajamento,dias_sem_comprar,desconto,ticket,gasto_mensal
1583,44.2785170832279,5251.647373720407,2.5538841174178017,9.248566036020717,3,59.2227854280824,27.792006447096988,17.944896970584015,163.86928963706293,2705.585552869558
362,35.638231126523,8055.809544138317,3.8189300363281484,8.699440989006355,2,59.19403201227153,33.58446580317924,16.22983753462043,156.84269555426548,2198.201967224144
1608,14.12975836455876,8466.067870841749,8.353794368333723,6.363294081359088,1,59.15402426152813,28.213442727951808,7.296324607783638,290.5926979096521,2013.5125370813694
229,38.66638196097743,5041.688656360173,4.6015217729376,11.294382402210305,1,59.153981111317975,62.785704968510856,17.91395932771985,174.0721477814742,3188.413313482537
330,38.78061577312958,3004.8260147285323,2.6719217353388864,10.40321447620196,1,59.13202206179151,37.71710781747784,13.15402829244423,215.51050566024387,1992.1876253698506
1933,36.81778989608631,7793.441887802611,6.467820457130915,4.709201645414428,1,59.12565615314273,57.29271884919823,7.452174081647181,190.15732570997045,1988.9727522686755
922,21.591111405925307,7092.131020935342,4.067242509422389,8.741642532859915,1,59.0482273215564,10.95923786652916,2.2470181918579755,86.72368235389453,2749.7893100319743
980,20.440527084141205,7796.322401366155,4.437236978133674,5.157775513283223,3,59.04039514999,10.687073973496616,10.206719006328319,185.22468798621148,2246.179061057803
736,30.45467690811548,4365.046506681816,5.375284266788616,8.284714238519877,1,58.944345992896885,30.235127540803166,14.159505008420274,285.71512173124967,2114.6556675459296
489,48.83705836505864,3960.321322760046,3.076292481989913,8.65140725557787,0,58.943044857302255,11.91489262038241,5.963951714045683,201.8841611991542,1673.8307217040197
1237,49.2764090731659,8565.561742100834,6.159092812075159,6.64762005684042,2,58.931947456625366,18.105903037032526,12.639360357577287,235.2255566666832,2210.5640953298407
1768,54.46038536717317,4791.094871331909,6.252999185249963,7.5717403090574855,3,58.919329023339884,15.341550644566457,9.751563556099379,155.3573364986542,2057.1584340727277
655,43.27393951214302,7124.890385946736,3.9507234968528673,9.395872806347299,2,58.910687463145386,23.854010744636263,16.64347908110287,134.54627775658548,2270.1811791639493
1376,48.79767833309336,10308.085381346435,13.921438593638284,4.049087310559584,4,58.90990801277576,80.6715622264061,12.394970418906617,205.07920769723438,3063.8067904768386
205,50.21343934299824,3099.358019664663,4.868978440735244,13.037037343691072,4,58.89991144641802,40.373660376936876,21.624455209772332,145.55526275424492,2208.1575602713033
479,50.349556220744304,6379.224367064639,2.4092530356851833,8.914126991472527,0,58.89113412824772,31.356300216490332,11.795400480502124,194.9477162816682,2779.007300862462
1858,24.270109056384285,7791.372724435226,8.713649736800237,3.0532813270543375,3,58.88106012170967,31.91189253192053,15.450137288265754,199.83517058622326,2658.3150822716498
1483,59.30496931760628,3451.596319150049,6.807470263865374,5.46333004371942,2,58.87403300998456,30.115315997237744,13.042783259303917,288.6184391560842,2158.4196460501607
1618,35.09598401696861,3959.726024527071,2.6942972518730186,5.9864650788674645,0,58.842750179187064,10.925565939089878,16.614491187080194,149.7105235057332,2269.024218835769
26,47.4185070680936,1762.6622006792518,2.4645049427454064,8.199322414141994,3,58.8254446100236,30.376035668225953,11.89874034258857,224.6163765661344,1861.2353411607103
661,31.50848556698404,7747.125117099872,7.991527805589366,11.917862133212873,2,58.804588415873795,32.468350072485826,24.371814195956716,132.6567575395107,3365.336115383002
1527,36.68988811244323,5382.048964565259,4.525203077486099,8.182523151510287,2,58.788380057432036,53.70137427441292,13.871006154720067,137.14868407798232,2477.9514889836023
896,41.1985723903036,5186.532090067977,4.6342545945310025,6.840104796907941,2,58.771516407074664,67.84778645848718,20.06434817608461,243.60965093674554,2417.074255209863
295,52.437850291918565,14510.870260668164,3.815196558517523,11.149471434597434,2,58.76367158964504,21.681125437686806,10.372075531937927,220.44705745812283,2561.4876287472985
455,33.835066991265904,6057.094825865072,2.60084333446916,4.371193783055827,3,58.69935222809601,44.77119808811186,10.961865140786626,131.1405468752713,601.5477410323272
1216,40.5382451491536,3977.857334059579,2.583824308402068,8.976186353255965,0,58.69147376309358,35.729322296646245,19.83295295754657,120.46119477130895,3314.6038042134833
2013,25.297732331456356,3860.9042475399747,4.566247464525347,10.966168402165895,1,58.68428872241277,32.08342383605577,9.442095938253022,208.80864200691138,2246.402571297041
1183,28.875503607187163,2883.0840595057753,5.382717081465571,7.438735460749089,0,58.65345942900441,22.088679817579305,10.373641131928416,162.66473677278967,2584.825876591202
83,8.819806288277675,10047.137657163052,5.208480473504137,4.93598734413758,2,58.634286436183245,23.752259807798094,5.117897759672409,172.96357024931746,2815.3362340096255
1337,58.38674440415582,4773.640863345319,3.682537536784485,7.131063819675061,3,58.566532477255805,20.194357552756447,6.588177075378114,204.3959299283909,2370.7904389483306
441,15.753543803995239,12002.216053391216,8.01796625916673,7.068829689181255,2,58.55818484380618,14.043132570600575,17.247188764991122,140.18259775025925,3449.220887014493
452,65.30030793673217,3528.557708348814,1.054816563941395,13.187529575718173,0,58.5257226404371,69.55060768164834,21.571381839151588,182.26254819884554,2287.3396002635873
1071,36.36624171202559,4859.520600041982,7.041484483331831,13.173510447466024,1,58.50065555151507,12.805751975595635,4.728994671012874,184.527866320071,2244.235871127235
546,48.59091572457988,5495.072085308768,4.859533016154539,8.18885880564806,4,58.482999305206526,28.655940613575677,4.950576738012107,166.62258040660993,1794.4679348389832
959,43.01998825746348,2988.5207825010425,6.6961380998368645,11.508800431046089,1,58.455309097656716,9.768451420486254,7.996470018068832,283.6329153067423,2339.670967976202
323,19.272407144767367,7755.9540277756105,4.985981246566114,7.203244762762429,0,58.421058833215746,65.08831700325166,10.089286049106486,152.34595537844314,1626.6304962859722
1783,59.272174926486386,7350.9680244402325,2.700011489793796,12.153987073978634,2,58.302988635083096,56.05663413301258,3.446499047754754,124.12776631130455,2479.746309015909
1513,47.65427725457543,4080.9890685237565,1.7717066618990558,6.230393913478043,4,58.2518827051827,44.164257337504594,20.856548470988425,128.0829436381475,2812.4853153610206
1514,53.680067872195025,4418.042790319685,9.925164898942784,11.377664661236757,2,58.240231741556904,21.868707034457994,15.220092449434372,203.2122791979488,2548.2466418124886
807,42.83385013755178,6400.5561629377335,4.390266446707572,8.862083114112334,3,58.227180193055915,15.891165825641556,13.162466128584189,158.5776601575405,2327.353888639366
1807,54.6080831543135,3723.2660975388553,7.136572152668556,9.812923963901271,4,58.19362187249535,21.317671106480358,16.639647581931197,246.27823911882268,2231.318027957419
502,53.904170636592355,5459.304463846489,2.9066147055997686,6.723861705224404,3,58.18690790624176,102.40575482208354,13.8877051901565,175.7071157890777,1568.4724431798797
680,33.93843678448553,5146.708412876367,7.154468854120819,9.358082698623058,1,58.18152125912059,54.82006680559671,15.811667837899819,186.69154005728777,2494.2963641828537
12,36.82203685523343,8529.18367293627,3.8050473095483626,12.866598497018128,2,58.17235279792043,26.954990930793564,11.621649108462957,156.114918082231,2009.2931252505603
499,64.42651057699675,4656.317014670325,3.4508559597267294,7.8763326434110335,0,58.16716642955107,53.398960155597095,7.699020214189816,253.8720444483162,1529.4979808921335
1867,41.35195942552962,2390.518012552763,5.705194759949641,10.284515997220236,1,58.167161616544405,20.269619415151293,4.33365031629965,277.39422048695474,1843.7200392680556
1017,40.039789628506746,3961.959968687785,13.277650251401193,8.917711943845005,0,58.10565272421354,21.75057201081032,14.547941748890484,205.47782388657615,2703.9938547307647
948,32.71937317442343,3757.337120738173,4.466863213482957,7.464761208919601,2,58.09660416497636,49.61126576873136,19.844730470869507,110.78402496547444,2192.232261238933
309,32.046401290155615,5376.881142614951,5.861624945401788,7.133337973693057,2,58.09406142291714,28.76130050468783,11.266728622218226,52.08401154669846,2417.976051775777
281,47.85455954891406,6671.271234993092,6.286387589049725,8.532073710981347,3,58.049446531228966,47.74141744899483,0,178.1891547711198,3028.404283316123
57,35.67478333900144,8793.96818638817,2.686478765351868,7.284022157057758,2,58.033981435917234,28.617894123686774,2.267717031591193,143.57837044651427,2141.244267354954
2120,35.67260375853939,3480.1241555052743,8.006409048276623,6.930903481338135,0,58.00890878038215,13.288203899138288,21.3737259356425,141.58018102598498,3218.3710781217264
874,54.44031575880527,4874.1444522619595,5.61081767815175,5.35611184688131,5,57.99947815069798,36.545210999294255,4.87790247466499,243.71372052426446,1824.7342363475752
1868,29.520951789293896,3660.0125524042423,1.051766283430845,7.817461851883877,5,57.99054621686369,30.44186465801815,3.206471844305071,191.97316303177246,1767.5119714407358
592,71.22490440617,4985.409588676371,10.325146768039339,8.798940902418337,0,57.98207554462495,35.083581795961855,8.284605502626347,216.61173503301572,2128.2586569571154
1270,50.25769979845885,4739.868603125688,9.9060885038839,2.889599352199191,5,57.978304409767745,36.603254392937835,16.30895626544907,91.89351431555572,2312.5647295609283
287,47.53649100459606,11449.506223903827,6.8478350967230215,10.84890587255913,2,57.96592571600703,42.679082194037164,12.13214059938254,137.78450184570136,3078.549394688419
1211,36.46314968268133,4672.776686723603,7.428195612856821,12.361737511362374,1,57.96115122307517,13.098840947942513,22.210565694966398,229.75772864551868,3808.087407113509
1843,50.545090825142495,11190.803802334822,7.026026014706092,6.819085113092373,2,57.957700220943345,18.420941516727094,7.43005311105931,239.6384551930048,2093.460866212591
468,51.611428794618156,6431.270314321463,3.7882600727231646,5.03912028161957,2,57.91488967095496,55.73571618414979,17.915265042361064,179.90174761834268,2368.980370160642
308,35.80060639185682,3444.890209115822,5.0473695764262025,9.73391935492557,3,57.91029007141404,27.48628076619294,8.035691132616604,196.4852516696944,1884.9985132586721
785,28.652636581498786,4432.018673756284,2.232041946814049,8.616769369745684,0,57.89996401961408,27.219151527902305,12.519964215113662,253.32524538425463,1894.6934515469866
150,45.03259806016252,5337.856353724568,5.01737404553842,4.523625137578598,3,57.82255076042312,20.6348306544494,12.891070505617197,163.5935581646282,2785.197906447068
1229,57.40519691917557,4608.4509760616575,3.3532550400936176,7.416658245981956,1,57.73077527856888,46.83446948804837,10.449590672386618,213.57050497408642,2531.0318761171616
1676,30.18448918036106,12864.445951297388,6.8979476744691715,7.327830456485488,0,57.726947821310794,11.492177241665807,13.208698505718825,223.8999412714947,3702.011836451067
1054,38.93913957795663,8724.810308734011,12.146514270477157,8.844003112345725,3,57.700519098111855,12.18954025817396,11.756964331628547,298.32630021463626,2894.464352208218
1282,57.3633751914301,8278.89175617291,3.1551312896736987,10.035922840645148,2,57.6100891502784,27.67802332323452,15.661375048206388,305.03316353840904,2605.3806490930856
1650,27.73840836297105,5039.555018076378,5.124056130484371,12.585588753481792,4,57.60847722833917,26.58488321356551,17.4296020618243,202.54304563982384,2577.5968387690914
2098,53.78444128809868,6628.668442428524,9.88639946951954,7.212841891502244,2,57.59460322472356,39.24754110908769,14.809480621182239,138.4167682431988,3045.2703459823665
2062,43.3977992867246,5026.083304549254,0.5483226881954304,10.02882928236527,2,57.54410370811477,19.122076049701075,20.04714973217343,269.4262899709604,2450.392583549354
989,56.60550185065641,6169.322429547273,2.862173324808066,8.983612645793,5,57.511603934613184,28.112944307940957,15.289528576140057,190.41584718567236,2041.8330862788034
1423,40.89533921400368,14276.154187080547,5.537764730487619,11.332027495466921,0,57.4516791801287,19.505394024260443,10.72824926254442,57.03774328472916,2627.6266076913203
122,46.743014386431526,2387.3314939513452,6.052064513827329,8.329195903418318,5,57.42380401888221,41.03724202917525,13.758101079149203,176.02823980033236,1969.477211261857
532,51.87988969558019,8583.367650577338,0.8203063096898152,1,0,57.39614443358614,29.523557465053145,5.102187886949931,205.24609289922597,1377.3650571193068
1540,14.263959023439103,5087.411940640213,5.519579122303349,10.124196596030405,1,57.38044625632143,36.536561284233386,11.234637289728994,106.32549690149885,1604.9865490856828
368,44.70075939094538,5151.318882684076,5.83068891565392,8.665939186463012,3,57.36369150570566,21.419348912076337,8.971183063573868,278.9028239419887,1880.5680688919101
402,40.39264797443051,3094.798948385718,1.5964408355308946,7.368293110181172,1,57.338241462486906,28.21808439555698,13.157057274010086,230.14963283558944,1373.9172579430847
1051,36.39523374199959,8726.360067190148,6.853658836354714,7.162744706559477,4,57.327676675338616,18.755752060654874,12.220064107876878,220.87463005969295,2538.9935887688603
614,32.65394861350527,6887.658278178081,13.622419719105853,10.220251560747403,1,57.294853131249866,49.44312891663286,14.01696219912398,173.33294252931276,3383.2723919007008
1725,46.501824234741484,8233.478237890487,9.826124781621225,5.390529064491753,0,57.27986666158185,8.539186341944998,10.697787011864165,185.98217854442132,2254.4268847813873
79,35.68665819930642,11118.121693314884,9.208675131854957,8.245781765390927,2,57.25102449149537,17.386177687774136,21.06730587134792,237.95091300794812,3569.0208604694963
1390,24.772737049212022,8015.710300166262,5.354248727246364,7.9842652324695536,1,57.20407585969214,30.34057081438017,11.632147909654352,197.79898857112929,2552.4838087040494
1393,45.85646675549492,7396.391202233326,4.035129545462512,1.5267713428687912,4,57.191840554351494,28.910721483789683,1.3972765992695084,292.8170056240775,1448.7013228216151
251,25.176753276108926,5208.337570327154,11.050585381047616,7.494647885351266,1,57.169732931747966,32.70235958823936,6.059868137418045,96.39101247348529,2494.930241304695
249,21.277375418691207,5957.973134473007,13.747388394903846,7.995599319383575,1,57.125717503857956,45.01319333409951,17.114430270662417,145.39485488642413,2842.095472274996
1438,25.449342484696736,5687.3846035893175,1.2875722538718408,7.1417679698106715,0,57.118939434814955,30.32671565019946,10.956922029651812,154.5329394862349,2582.654022489395
1638,31.096312568005246,2644.099063034565,1.7168349647377055,4.515980849261862,1,57.0226335210379,34.051024963293635,16.375051399450662,258.7890058638515,1629.2607423225563
876,31.077963887129897,3309.916944279392,3.3629154388055436,13.620865348093242,4,56.98323578142406,29.549963358305007,4.112999214927981,128.15587151831255,1356.0904040612509
1481,41.2137365697181,8401.023964791615,5.403676897050853,9.098078057432241,2,56.95656353717127,33.51989073305859,18.158713525799868,214.2962928874651,3012.3586571523983
1571,27.361943194531577,4650.850858423808,1.3786187338760976,4.986313565510059,0,56.90990280204172,24.74867609168089,8.530323225380753,171.23471535619151,1803.69779141144
617,54.641234514375974,2626.1009643922694,7.340306779975959,10.930721792456898,3,56.895159754177996,21.312548002642888,7.143709174191725,146.32713490329297,2104.3928205347543
718,27.124336788399617,8114.349718940054,7.319992751398006,7.455048614752299,0,56.75128048379692,39.219090589591055,9.7299579321963,198.03049974032746,2707.2758686727666
518,48.41814939294996,16517.747934785773,2.8747885547409875,12.38355913241505,1,56.75111242016149,27.09919125687122,13.974037518797415,97.10024780342691,3210.485529078922
1602,43.108599018452544,3810.1698486677024,7.760124839384569,10.449463353032318,2,56.7310619774157,43.508553932472196,14.864704879197864,107.03627882369375,2431.8985886914265
1861,42.45895974597638,10108.950355246776,2.9847878668292376,9.806109499857529,2,56.724903425213455,8.94338084447883,7.222688118686638,137.65720792113078,2207.4239768590337
593,26.497334299881526,7349.5496756843395,4.698308337164551,5.33365810672228,2,56.7139438062638,26.94006347735327,11.638606944352848,253.85156746157588,1685.2469376201288
1984,51.871296878574775,8576.977847780605,2.4647257769000595,5.904979104283006,3,56.71339699475073,11.096113312449056,19.18163894257621,139.62618274301855,2084.781464114145
204,36.03596204749728,7021.551923729209,3.0013212095322874,9.989622889479262,1,56.63804304410834,14.116660206043804,11.557566476273683,173.69382437156654,2535.5350032659253
605,21.494877646326415,4184.142672134116,6.815913631005128,11.466578873148528,1,56.634164836829484,24.69040975573683,12.225474549348256,138.26460969394793,2392.9274096528884
949,26.306262105005757,3353.1369704120248,5.379946233154805,14.590078268991341,4,56.623860752927726,38.82220725572698,16.03828822769217,134.64036619449269,2837.0175738972857
356,47.77853064858357,7993.469669022517,2.531331405147414,6.735500540112367,0,56.6108687459808,99.23002187052029,15.668241151130871,105.61115038665537,1948.4701029553908
2186,53.790380015203596,2760.39080347827,4.19515608272041,4.088175238883151,3,56.531224080389244,16.450960082504057,15.28571901916256,238.97680657689665,2620.007375596032
421,52.953424148298836,7245.106810304593,3.475526515986438,12.158929835545386,5,56.47998346980799,7.35580463458849,12.458392359591732,195.52289185498435,2145.739443100228
184,54.28295921777767,14024.50239078479,1.3069760029332107,9.981455672080351,3,56.455055458565326,22.27498307791874,8.892301372139594,214.03643522400512,2802.5165690807203
1897,53.53877192111328,5695.224417709435,4.6194055720923375,10.359946009956943,1,56.40959249852769,35.06474305615771,10.61204543123429,115.48804011577079,2182.9714638112337
2109,54.17193250451691,5088.9876629681185,4.691362873042486,10.177496581315113,1,56.385636738292774,25.507736383971817,9.555438763493534,166.33302320616025,1920.8298136619871
43,29.75036885223635,7534.707984693391,3.62470929725252,4.666370215992552,1,56.38224509531816,8.859185804845001,12.392144155194893,175.5822469247951,2688.532915954996
370,55.521503386888,10581.897483588837,4.444534662479935,14.067178456241237,1,56.331183309929756,38.55560678762374,16.045539606192904,148.85567729749263,3488.1907380104003
2073,54.47638733182433,11309.227543954032,3.8193565840284975,7.705613783492134,0,56.314758411709576,27.395044113033855,11.969497839365049,170.7456984889122,2864.4211248395713
292,29.479520052747223,4531.227618431885,5.731254268602312,8.72013489809231,0,56.307005920645146,63.58869687576346,2.665536911914417,170.8353024189165,2074.527158811361
839,44.18195084050717,4878.049323235458,2.5971645517362663,2.191344759707378,3,56.28318976728912,4.341120912659484,20.39886558697438,288.1095925933575,1906.3162161893708
278,37.568254471068016,4008.4811609987105,3.644085023822061,15.90078674161808,1,56.27646033625632,35.15059126845594,16.702848830019068,113.79869581648073,2971.8800083346664
1157,52.06586376811642,9798.977890418017,3.2345532492302604,6.168373436038318,0,56.228364551949575,124.20368102972449,14.380220124165696,163.49590687579857,1918.2280188046645
1338,35.876648051989065,7489.719953981843,8.481778614448285,8.240859623022128,2,56.178937401466456,26.606133606632497,11.92501984504673,200.7213868548136,2925.01335114142
782,46.599994977454415,14465.487377056543,5.068665100984964,7.389429109228567,1,56.15773435664877,10.038783675371137,14.708554189889494,151.82259485967282,3057.4409713734585
843,58.18840630737965,3362.766972870996,2.4635533566935437,5.201650201909838,1,56.14579682258265,12.004672900271684,0,232.8572606985873,1603.7978815985875
1515,40.251350809478616,6739.114661404547,3.0712088081559745,10.409548460543107,0,56.044148903882,15.933672622929464,10.507588974137203,34.96798301251266,2583.6997484246835
358,36.04180314661215,4221.531627773856,3.9480494280481855,5.129459079131042,1,56.043165619639666,39.86942228643599,9.163658417401267,146.68252198163495,1908.6018627656342
1185,55.51120272626438,1916.6221483667352,3.6619654263859314,5.481191003366936,1,56.039246843606996,29.603191178176466,22.818619292305073,228.67707358738772,1993.901048229701
1943,34.733544483054224,10378.34763282809,1.9027048269668938,9.643620708395199,1,56.01948172104068,32.554489933866826,16.774880761616473,135.92665313685632,2562.8407060551594
1116,20.156211102179316,7600.472334540494,5.067233641302058,8.079682057943067,3,56.009541314645304,12.729860064532609,10.539177976484712,219.6656682398351,2579.2034050273955
1667,58.64175342228889,2903.5553713272957,5.777347190648636,9.558862792805929,1,55.961005478499025,21.221051802966024,4.172004743533522,168.865563028123,1338.549098366375
2091,41.84291326363373,8025.228955700624,5.612159971020815,2.896759713426464,1,55.903715287808,60.69561617592109,11.874744065177666,194.87350431159126,2521.356017404306
1834,47.16275062835607,5885.274552886829,1.9384182299355368,6.975885440724474,1,55.866749502824256,37.252464910018915,15.116003185246186,238.3245230827002,2659.6924233299424
482,42.670741966770315,13447.874533344777,5.24747669107789,10.615425536723379,1,55.8537096663282,55.54370343424468,17.584044362932715,200.17293685899082,3243.6169674962716
685,41.27788800654466,6450.804029083987,4.772126463170054,7.4799215386785916,0,55.774795598884054,40.20748031948146,14.375982569427878,225.15324435148486,2823.853529593629
1058,29.722812080472288,7526.6859446691615,2.387373017855451,11.526801014692554,3,55.75752295240076,34.44237257126885,8.891934388546675,168.61230911696052,2228.865018979682
561,25.04172520959112,4345.594593202539,2.9434362541720276,4.184706028675217,6,55.715172643912766,21.068937448578247,14.064497568413934,155.7029658613207,1977.6104785315351
2192,47.21872383827761,5212.001560102718,3.8128025605542266,13.187606358858119,1,55.703523617784576,31.14335560536486,14.272516232580056,121.40427495141482,2815.023215713979
1859,34.070123455801536,3969.198210646525,1.343787417191123,7.744775862004328,1,55.59075541302669,31.82179985484732,7.346895335919086,262.1805531300922,1889.0552614105527
1422,38.95223762257606,4053.7749408077325,11.449110162453564,8.561083051353286,1,55.58730955867499,68.04958707996599,14.184472872416462,239.51822864041995,2676.2238627438783
1508,36.50500541600749,8553.433052331164,2.973571023112137,5.668610554416109,1,55.56994240319102,26.898625368640758,9.577330488981767,92.46006304898309,2472.188895168823
1709,40.70669416204488,9195.00154750136,3.8991360505459203,13.237312567095401,0,55.42615458282445,15.680017646538094,10.000465882627562,177.3552590973527,3095.9675662672457
1089,22.01204267967832,4572.255948839712,0.9853965306053836,4.110561384588581,2,55.402583723603385,7.8913783311935415,15.905987995443864,44.43076528601034,1854.8093465093461
350,34.424607556451015,5572.146077789327,4.69462836856812,8.050590497866134,1,55.40120839629612,37.855756575601404,9.647614577164124,246.91165385749258,2539.8770184610917
545,26.101755569457566,4590.321354586168,9.713294958732577,15.446810763447237,1,55.27681666329484,10.817921440058218,17.335444648956674,192.6204917932327,3022.3179020312723
1857,50.884783629715784,11339.679427904139,6.10645848378018,11.436018291602316,0,55.27137036160049,23.105341586362925,14.2034800567109,194.6012659584094,2790.3147583730133
99,22.30393878602913,13010.086181690378,1.8876067064270803,10.449650384585654,4,55.26516744420555,109.20534241712679,19.017810403808813,213.55369751997603,2822.5049577621317
1677,36.26298168295456,8580.211310383931,4.93855481574271,9.440820044737118,1,55.217349141551075,23.71904536119484,20.946074752759493,153.09698888076088,3625.4197241560087
1228,39.958524539755444,10970.289070226287,1.6153205993751778,7.549779314150397,0,55.210115307352915,20.930410687969683,17.667815467734982,226.39964671772336,3531.43582835506
727,56.525551782306216,5109.869453499593,7.55347937372715,8.06527952239198,1,55.20550021205756,117.23213402638311,3.0798940654065543,256.69844418068806,2203.8564528020984
470,53.68912100434984,8409.04756286433,12.387144827882066,4.475389590277917,0,55.20533866055454,10.918563525583885,9.176070540442602,254.36498936812774,3087.254122072894
2047,35.79191191791779,3473.658852163035,2.355147032845123,9.859121506413114,1,55.20179873483989,17.44649472207744,12.01259975291452,91.99683035494093,1825.8096349605476
1471,58.08769065881975,5032.5370487705995,0.792911281031124,13.541180699022835,4,55.17066775671999,39.74913673290431,14.630307938924236,183.49561448464073,1792.570288333014
142,37.57151436969932,3496.3293662018827,3.5390592511045638,7.6692626390705145,0,55.15197125780609,19.002874050983714,13.265096800649093,186.92343570869124,1852.8381873975509
66,37.597439091035575,4236.301015171777,3.365790185112715,8.783166182180263,2,55.13570936032114,48.139032601380706,16.419605892290043,233.37536573893667,2163.826311294795
867,29.025418467063794,6841.010619444522,3.2433030862216814,7.9687286102653125,2,55.06523979678904,35.511809552191494,14.588417588473227,131.12363344052753,2856.5544919363424
2019,47.085877067381645,6185.999390170434,6.794936288195519,12.37304464847345,2,55.056321094751205,20.561538973148554,17.00076739147489,264.2346505052526,3517.962336303133
92,28.122674313624216,7935.948141397848,2.1019578141615654,9.514351287456472,0,55.054839486219464,89.7550008873758,15.178104308681473,201.34465710572084,2427.3570542632224
2071,30.578777546188284,8660.977159208844,5.823194435587543,8.928132843492422,4,55.04525727187318,9.364080782802692,6.223482621707296,138.69932462218424,2594.2631845537935
1812,51.49900058504284,4667.288360010839,2.297525344803069,13.124040881768618,0,55.0322976879823,66.04817255641247,15.497153327757388,157.88037074207512,2638.013344465965
2170,52.147590634478725,5435.874654323985,6.421814226763949,6.923293185137124,1,54.994859951573716,29.401773954413798,9.090707260992037,168.58908402531682,2703.218019253779
1755,44.20904338007839,8059.86018517016,2.354111548111012,13.716479057294919,0,54.964867922867356,55.95096330000524,4.198187181628468,173.26773160339627,2092.6253105606093
940,54.41706909214756,6701.456625237,8.746135614545075,9.996407531753015,1,54.945390127641126,28.14584714579273,10.825425967125739,159.94225888592237,2245.8953755804087
842,46.38769986542874,2761.6789433817817,9.158691781477126,6.929628939081382,2,54.91550269595137,6.881362415768204,3.1971620350065173,299.8384039509873,2276.455660205625
425,41.90963521541861,4709.486384891716,4.739655116414162,6.349188706934804,2,54.85568192091136,16.818784861352658,9.75239160108346,177.1348764930745,2217.5566051039436
1187,34.13344978668831,13742.275460025849,5.974079464777209,1,0,54.85512030514338,34.322574896531485,16.703014669569228,258.9637443683359,2580.4811573764605
415,11.748366587943366,4367.378538105598,9.338940314308799,7.514997032639158,1,54.8229229586513,20.123347096696858,4.008406278207447,235.16595714693386,2137.5963352568347
444,52.09878796976591,5113.46289810776,5.7895221553423895,10.04517868069001,4,54.82010809630237,34.66261240955571,14.141087596180913,151.58661131803652,1995.0206580419872
2133,19.79439452611713,5786.571455141186,4.7573263523052365,13.16913629291262,2,54.8190777438189,11.166001737884661,21.306993550768077,247.3760338363811,2966.967816584579
1126,41.41496333111214,6537.164309878346,5.631753482932768,9.423165724266422,3,54.789454813680024,18.461130241429462,17.729629942871696,194.19099836552695,3107.226444556531
1424,50.376130567078896,8824.957267939835,3.4398820186480803,9.229614467777703,0,54.78849440542499,5.658727058316466,14.230154866071604,130.47975356577416,3226.413673397755
879,46.47510640312093,9277.50755306914,4.61559667247607,5.640608879675555,1,54.72340949373864,69.19454239292038,16.89025564129629,70.08088980338584,2952.68923598193
1973,43.989572490572186,18943.816470567624,6.60831436805121,5.960362205075551,3,54.68517029448825,14.908487019011435,7.48229649031115,131.82735007336248,2960.8238645332367
1330,49.329678353153575,7186.388704533944,6.732194378862667,6.433031519841114,2,54.66288513610935,24.175663373215507,13.237146143700835,231.64032786307655,3092.5699831386214
859,45.01879126333631,10952.760078711577,7.341933912766235,15.142128582061284,3,54.66179717744514,62.540555302861264,19.51717608044762,84.98977415664929,3051.1369553988843
886,30.931341853616495,6318.786665967425,5.029785967760827,10.602201333135508,2,54.61789509075508,51.95886789999488,7.952471568182353,203.80492180601397,1968.6226213348332
466,40.17960785906046,4271.6295499422695,12.432582066541146,6.968805834325488,1,54.611811405249696,14.460422916702656,17.40954176056065,185.63484187809485,3219.553762438254
1253,28.407590611035438,5338.829409884307,7.483663457604076,3.3300516372831463,2,54.611401126744205,41.12688309742643,21.244171800631637,33.52618762174734,1757.8399181517248
1845,36.64231758385802,8929.42710225319,0.9323599954724463,12.409351565097497,3,54.5999289200403,8.402040903142566,20.690852900701053,180.03214760853697,2268.7400526238303
1411,62.71872693378448,9328.065406383323,6.8193969485728205,9.467284097689411,2,54.495608554259725,14.954173993448396,22.820986532535567,187.37822876312478,3274.8968870044137
1832,63.71779254326716,4986.81145378045,9.78144284254339,4.748987659167896,3,54.48740735502617,53.35008307395072,11.36258977875998,228.07103725852437,1933.1491425596894
1934,51.562295005657354,4017.8397843603525,5.3328491215889455,8.191219519184278,1,54.461000773867674,16.54707229336038,14.997357350185126,117.80238588006193,2351.0638309003134
19,28.09874648652826,6895.631957804739,1.7026180311381949,7.809283977934532,1,54.45211887951079,32.079743063877245,14.873535072906657,165.7858055418296,2014.3037315441738
893,43.96473024984262,5522.213254662926,1.034773325347007,7.67284472640287,2,54.43343758077359,32.16331220209523,9.964951820112155,132.519951260091,2014.3032132319593
698,41.82314382020467,4176.287696310122,1.840952352694417,7.16118797583121,2,54.4058583008157,41.89756873920481,12.252356067826245,138.07802007722248,1668.3522140237808
435,28.940828611358967,2896.502679025257,3.256945478952565,6.5183276007856765,1,54.37719542162961,65.67231495474914,9.693830797672632,175.6214053615828,1500.7009833488628
1035,51.35674948526041,4298.89474479897,3.399623003496246,5.556065417485856,1,54.33092250107011,20.560617143324137,3.698109155480072,183.1685709566893,1774.9257709705187
1362,54.00325599644779,3249.3949467198095,5.91560475656288,9.325114424953444,2,54.30720656241065,35.96450389035145,14.089049308414236,242.53770225349098,2213.1657815113094
